id,text,created_at,user_id,Label
51871,@Sugijuro Mais gros lol c’est un nouvel appart ?!!,Sun Dec 18 10:18:06 +0000 2022,1.14E+18,None
54112,@sugiramireille @Hktoday_TV Vraie débile,Sun Dec 18 09:26:21 +0000 2022,1.27E+18,Bullying
53068,"@Suicune21 malheureusement mon innocence est mort depuis longtemps.. 🙄
entre les fury art, les trucs avec Aquali/ga… https://t.co/zctKYA8LTm",Sun Dec 18 09:51:03 +0000 2022,8.58E+17,None
52374,@supperiority Longue histoire mais je me suis enculé sur un mur en gros,Sun Dec 18 10:06:29 +0000 2022,4697884422,Sexism
52268,"@Surahki @BabyJuriste @sabaton Elle vaut du TayTay, on va lui donner du TayTay
Mais avec du GROS SON!!!
https://t.co/ehl3Cd7WoR",Sun Dec 18 10:09:10 +0000 2022,599465057,None
53465,"@Surfnblue @MarieLaureGB @GlatingBug Bizarre elle te répond pas à toi ?
Faut être sacrément conne pour manquer auss… https://t.co/hzwuZ2VbNr",Sun Dec 18 09:42:37 +0000 2022,3392428342,Bullying
52563,@sventuras1 Professeur Poivrot débile,Sun Dec 18 10:02:26 +0000 2022,1.00E+18,Hate_Speech
52116,@SWOOSHRETOUR92i Tu dois être trop débile pour pas savoir lire une bio comme ça correctement,Sun Dec 18 10:12:31 +0000 2022,1.60E+18,Bullying
52014,@sylvainDev_ Quand les boites vont se confronter à des breaking changes à cause de changement de version pour du cs… https://t.co/Sut0W6W5Bi,Sun Dec 18 10:14:35 +0000 2022,3327123507,None
53177,@SylvianeDorval1 @Dmarco2012 @BOROWSKIMIKE @f_philippot 🤣🤣 mais qu’elle est conne..,Sun Dec 18 09:48:31 +0000 2022,1.57E+18,Bullying
53697,@syrianeibh Tqt pas tu pourra bientôt refaire des gros dodo,Sun Dec 18 09:37:05 +0000 2022,3381048767,None
52438,"@Taamaaraaa38 @MaayzeMaayze C'est pire, t'aurais du dire la débile 

Ça n'a aucun sens ce qu'elle raconte 

Vraimen… https://t.co/WLkDEj9Qpw",Sun Dec 18 10:05:11 +0000 2022,9.81E+17,Bullying
52816,@TaeliaThv comme un gros bébé :),Sun Dec 18 09:56:33 +0000 2022,1.50E+18,None
52897,@taniaamagr Mais la passion du football elle existe partout mdr ? Donner un trophée parce que vous trouvez qu’une n… https://t.co/YP2AjC0xK3,Sun Dec 18 09:54:45 +0000 2022,358325535,None
54144,@tcabarrus Elle cherche qu’à faire le buzz cette débile et en plus elle se vautre lamentablement sur ces tentatives 😂,Sun Dec 18 09:25:24 +0000 2022,7.67E+17,Bullying
54619,@tcabarrus Ouai il a un gros balais dans le cul,Sun Dec 18 09:13:08 +0000 2022,1.31E+18,Sexism
52654,@tchoupinoir arrete le gym c'est pas pour toi gros porc,Sun Dec 18 10:00:04 +0000 2022,1.25E+18,Bullying
54003,@TDymams Il veux nous endormir mdrrr c’est un bon gros maghrébin derrière ce compte,Sun Dec 18 09:28:28 +0000 2022,1.57E+18,Racism
51707,@TeddyJeanMarie1 Gros il fou la haine il parle et il gagne mdr,Sun Dec 18 10:21:51 +0000 2022,1.04E+18,None
53873,@Tele7 C est un gros beauf papy Foucault,Sun Dec 18 09:32:23 +0000 2022,3377337387,Hate_Speech
54113,@TellGate___ Nn vrm c’est gros monstre vs gros monstre le scenario on s’en blc mais vu que les ricains ont aimé ce… https://t.co/inQjXsI1qH,Sun Dec 18 09:26:18 +0000 2022,1.51E+18,None
53151,"@Terlae1 @lthe_z @LCI Y a aussi très grosse merde comme surnom qui lui va bien ,gros bourrier ,gros tas de graisse enfin ....y a du choix",Sun Dec 18 09:49:10 +0000 2022,1.25E+18,Bullying
52520,@tesxxw non tjrs dans le jugement et il réfléchis de manière débile,Sun Dec 18 10:03:28 +0000 2022,1.19E+18,Bullying
54412,@tgodet11 @ZemmourEric Bha faut ouvrir votre maison au migrant et on vous laisse à votre charge toutes les charges… https://t.co/3iq50hJtio,Sun Dec 18 09:18:03 +0000 2022,3990812354,None
52878,@Thaisia0926 Merci ma gentille Cathy j'espère que tu vas bien 🙏 prends bien soin de toi gros bisous 😘😘💕💕💕🇫🇷🎄🎅,Sun Dec 18 09:55:05 +0000 2022,4250834835,None
53080,@thanatogurl @Pulsarie @lebizarreum1 Donc dans le plus grand calme maintenant c’est la promo de la justification de… https://t.co/f4UGJ2KXiR,Sun Dec 18 09:50:49 +0000 2022,16219082,None
52888,@The44400 @heyomeech956 En gros il a dit que la couleur de peau joueurs français ne représenter pas la France,Sun Dec 18 09:54:54 +0000 2022,1.42E+18,Racism
52219,@TheCaptainBobs @VieDeLaJoconde Wonder débile ici,Sun Dec 18 10:10:02 +0000 2022,1.07E+18,Bullying
53292,"@TheCryptomath Fallait poser des ronds pour faire un gros multiple, ça se tentait, c'est tellement débile des fois… https://t.co/lkvaYmrC51",Sun Dec 18 09:46:21 +0000 2022,1.44E+18,None
53392,"@TheCryptomath Quel délire, on le mérite ce bon gros bear market 😑.",Sun Dec 18 09:44:04 +0000 2022,1.44E+18,None
52129,@thenarrator7_ C’est grave d’être aussi débile.,Sun Dec 18 10:12:12 +0000 2022,1.46E+18,Bullying
52529,@thenarrator7_ C’est pas un marocain qui va nous dire ce qu’est un « renoi complexe »,Sun Dec 18 10:03:14 +0000 2022,1.46E+18,Racism
53348,@TheoGriezmann A part être « le frère de » t’es degun gros arrête un peu ton cinéma t’existe à travers le succès de… https://t.co/PTuED10xhZ,Sun Dec 18 09:44:55 +0000 2022,1.36E+18,None
53005,@theolinhooo @lauchiois nn t’es un gros naze toi,Sun Dec 18 09:52:27 +0000 2022,2879624291,Bullying
53096,@theolinhooo le gros con de @qa2sim74 ce suceur de lutin,Sun Dec 18 09:50:33 +0000 2022,1.55E+18,Sexism
53655,"@thesecondPalet Ah?
Je n'avais pas la ref, désolé.
Pourtant j'ai vu les 2 premières saisons.
J'avais juste le côté gros pervers en tête",Sun Dec 18 09:38:02 +0000 2022,1.52E+18,None
53643,@theswaggisss t’es conne ou quoi ? tu l’es traite de menteuse et tu dis personne dis ça ? clocharde,Sun Dec 18 09:38:18 +0000 2022,1.56E+18,Hate_Speech
52169,@THEVENONPierri1 C’est juste des idéologues destructeurs en gros ces bien pensants sont le cancer de notre pays !,Sun Dec 18 10:11:17 +0000 2022,1.29E+18,None
53840,@ThierryBichat @BFMTV_People Elle n'échappera pas non plus au plus debile d'entre nous : les racistes !,Sun Dec 18 09:33:34 +0000 2022,1.36E+18,None
51971,@ThierryVermande @0___Elena___0 @FuscoAir Non.... pas  si tu prends soin de tirer dans le gros orteil et le ptit do… https://t.co/t0pLAxOpvn,Sun Dec 18 10:15:39 +0000 2022,8.82E+17,Hate_Speech
53304,"@THOMASB16309228 @corsicatwin @jmyremets L organisme humain est une machine exceptionnelle, elle peut se défendre c… https://t.co/WpWCUjbU1z",Sun Dec 18 09:46:07 +0000 2022,1.13E+18,None
53331,"@timoun_boumba Cache ton visage de  khounta . ressemble à ces homme 👇,arrete de faire la pute. https://t.co/vOpgdH0Z3F",Sun Dec 18 09:45:23 +0000 2022,610972342,Homophobia
52960,@Tiphanie_Mls Ta manière débile de raisonner. Être privilégié ça regroupe pleins de facteurs différents. Être blanc… https://t.co/se1Tmr5gfm,Sun Dec 18 09:53:29 +0000 2022,817309555,None
52072,"@TitanHungry @Hurlewie @ClemenceTru Ce que j’ai lu de mieux en heroic fantasy, et je suis un gros fan de Tolkien depuis 30 ans",Sun Dec 18 10:13:22 +0000 2022,1.39E+18,None
53796,@TMTCM_ @Maurici96605221 @hincha_de_carp @DjMaRiiO Gros fdp de raciste on a voir qui est qui bientôt,Sun Dec 18 09:34:42 +0000 2022,1.16E+18,Hate_Speech
52707,"@tokhion Il croit qu’on a pas compris son p’tit manège, ce débile.",Sun Dec 18 09:58:50 +0000 2022,1.35E+18,Bullying
54222,@TomTom91098070 @CH_Gallois @EmmanuelMacron Débile ? Il s'agit de condamner l'idéologie coranique et la déclaration… https://t.co/U0gYDZKHNg,Sun Dec 18 09:23:12 +0000 2022,1.32E+18,None
54658,"@TomTom91098070 @CH_Gallois @EmmanuelMacron Le débile, c'est celui qui croit qu'il est allé là-bas pour ""soutenir""… https://t.co/mEsRhhcfyH",Sun Dec 18 09:12:23 +0000 2022,4353447885,Hate_Speech
51719,@totozzpich2 @DDoouww @_BeFootball bah t’as le droit de pas l’aimer mais l’insulter de grosse pute pour rien = t’es aigri mec,Sun Dec 18 10:21:35 +0000 2022,1.44E+18,Sexism
54446,@tout_om @BoumeSama C la fin pck la plupart sont en accord avec ce débile capte les https://t.co/SMiBwwVziG parle d… https://t.co/b0oNO7A2yl,Sun Dec 18 09:17:11 +0000 2022,1.59E+18,None
52578,"@Tovarichlama @quatremer Donc en gros, ""ceux qui n'approuvent pas l'idéologie woke sont des connards"". Bel esprit d… https://t.co/FMkLlpyNWY",Sun Dec 18 10:01:54 +0000 2022,1.56E+18,Hate_Speech
52617,@TPMP https://t.co/5fyZDYYYsG Pour Bien commence la journée avec cette #DARKA GROS BISOUS mais il faut revoir cette… https://t.co/Ci0HRVNOdV,Sun Dec 18 10:01:07 +0000 2022,3644550263,None
53100,@Tramont11190 @PolitikosYT @TheoChimin @FabTdz Ah mais la montagne de pneu n'est pas place Bellecour alors on s'en… https://t.co/tzs1s9Mq4C,Sun Dec 18 09:50:27 +0000 2022,193630404,None
52906,"@Tramont11190 @PolitikosYT @TheoChimin @FabTdz Tu parles du ""Cerema"" ça me fait penser c'est des bons gros guignols… https://t.co/22kI3uWr1d",Sun Dec 18 09:54:32 +0000 2022,193630404,None
52858,@Tramont11190 @PolitikosYT @TheoChimin @FabTdz Un autre jour on parlera de l'impact des ralentisseurs sur le choix… https://t.co/9WujbSAXJU,Sun Dec 18 09:55:43 +0000 2022,193630404,None
52797,"@TrecisMiss Nique ta mère de la qui vous a dit de revenir,a croire vous était attendu,et pour arrêter il faut déjà… https://t.co/wTIZZO8Ii8",Sun Dec 18 09:57:02 +0000 2022,1.60E+18,Hate_Speech
52807,@treizenine c reel ils sont trop traumatisés par les renois https://t.co/gr3o9SlNpD,Sun Dec 18 09:56:48 +0000 2022,1.55E+18,Racism
52573,@Tristzzer En plus j’imagine que non renois qui donnent leur avis c trop grave,Sun Dec 18 10:02:02 +0000 2022,9.92E+17,Racism
54045,"@Tristzzer Faudrait que les rappeurs remplacent ""n*gros"" par frérot en concert",Sun Dec 18 09:27:43 +0000 2022,1.29E+18,Racism
51967,@trussmey Sachant que c’est le plus gros chat noir de l’histoire . Je suis très content,Sun Dec 18 10:15:42 +0000 2022,517219548,None
54159,@tv2danmark @NimaTavRood @tv2newsdk Un idiot raciste vraiment débile connard de danois,Sun Dec 18 09:24:55 +0000 2022,1.37E+18,Hate_Speech
53309,"@tvcat66 J'ai travaillé dans ce restau, j'y ai même formé quelques news franchisés qui s'installaient étant de comp… https://t.co/3lKZguqZbs",Sun Dec 18 09:45:55 +0000 2022,793791054,None
52286,@TvDunyasii Faut arrêter ce feuilleton à deux balles maintenant c'est débile de rabâcher une histoire sur plusieurs ongles 🙄,Sun Dec 18 10:08:52 +0000 2022,8.12E+17,None
53586,"@tvlofficiel a quand la réquisition de l'élise
pour ces pauvres migrant ?",Sun Dec 18 09:39:43 +0000 2022,1.56E+18,None
51755,"@tvlofficiel Le mec, il vivait dans une hutte en paille. En bafouant les lois de la France, il se retrouve à vivre… https://t.co/fGz9I0PqAz",Sun Dec 18 10:20:45 +0000 2022,1.28E+18,None
53143,@TwitchNoxy @tonioka5 Ta phrase n'a aucun sens et franchement si j'étais pas mature je serai entré dans ton jeu d'i… https://t.co/ws9Q1AjXmb,Sun Dec 18 09:49:20 +0000 2022,1.60E+18,None
53693,@umm_sawda Mon gros nounours j'les pris a 12euro,Sun Dec 18 09:37:10 +0000 2022,1.53E+18,None
51940,"@UnConnaisseur @LoloSiou @THEVENONPierri1 @AHcCamille Oui, c'est la raison pour laquelle la calotte glaciaire s'est accrue !! #Débile",Sun Dec 18 10:16:23 +0000 2022,1.42E+18,Bullying
53864,@UnPriiiinceDZ @azoudrm10 Ohhh la conne il est belge 😂😂😂...du racisme dans notre propre rang🙄,Sun Dec 18 09:32:49 +0000 2022,1.59E+18,Bullying
51751,@urbany73 @MarjorieClair11 @SBEN1272 @Isabel723277471 @Pilotte_daniel @anjie2fce @Frannycrazy13 @PhilippeDubarr2 Me… https://t.co/CIYkoL8kQQ,Sun Dec 18 10:20:48 +0000 2022,4250834835,Remove
52821,"@vadub69 Joli film, réalisé par Coppola, il me semble, pour des raisons commerciales. C'est vrai qu'il y a 1 très g… https://t.co/h6OeW9d7xz",Sun Dec 18 09:56:31 +0000 2022,9.77E+17,None
52152,@ValerieHayer @pcanfin @MChahim @peterliese @JMFernandesEU @mmargmarques @emmawiesner @Esther_de_Lange… https://t.co/aLOXx7BIaJ,Sun Dec 18 10:11:43 +0000 2022,1.09E+18,Remove
54209,@ValerieHayer @pcanfin @MChahim @peterliese @JMFernandesEU @mmargmarques @emmawiesner @Esther_de_Lange… https://t.co/wToFBjddpa,Sun Dec 18 09:23:33 +0000 2022,1.54E+18,Remove
52820,"@VarlanOlivier En même temps, un docteur en histoire qui pose une question aussi conne forcément ça étonne et énerve les gens.",Sun Dec 18 09:56:31 +0000 2022,1.59E+18,None
52724,@venusnaldo11 @lucas_hby @Keyser_S0zze Gros j’ai vue ça ce matin je voulais partager mais Azy faut même pas la calc… https://t.co/omCBZ2E0X2,Sun Dec 18 09:58:33 +0000 2022,1.25E+18,None
54097,"@veroinfantef @BFMTV @MarieGentric 🤣🤣🤣🤣🤣🤣🤣🤣
Étant arabophone, le fait de rouler les R était déjà acquis. Beaucoup d… https://t.co/qxjyDQcqhT",Sun Dec 18 09:26:42 +0000 2022,497332631,None
52589,@VibesFoot @HumansNoContext @1FakeGucciBag  oh le gros tweet de raciste ..,Sun Dec 18 10:01:43 +0000 2022,3295835995,None
54016,@Videos2Riles Les gens pour messi pour la finale sont les même qui etait pour l'espagne en 2010 des gros suceur et je pèse mes mots,Sun Dec 18 09:28:11 +0000 2022,1.01E+18,Hate_Speech
54084,@VieDeLaJoconde L'ignoble débile.....,Sun Dec 18 09:26:55 +0000 2022,1.33E+18,Bullying
53361,@VigelCaroline coucou Caro 🌹je te souhaite un excellent Dimanche. Des gros Bisous 🥰prend bien soin de toi 🥰🇫🇷🇫🇷🇫🇷🥰🇫🇷🇫🇷,Sun Dec 18 09:44:43 +0000 2022,1.28E+18,None
53001,"@Vikranemarakch2 Gros lèvres comme ça,ça donne toujours envie",Sun Dec 18 09:52:34 +0000 2022,1.41E+18,Sexism
53254,@Vince_verratti Tu pense ? Moi j’ai vraiment l’impression que y’avait un gros ecart de criminalité entre l’IDF et M… https://t.co/prexcbQvDT,Sun Dec 18 09:47:05 +0000 2022,1.32E+18,None
51924,@Vincenzo_Drx Gros je bosser il y a 4ans je peux te dire que ce soir je vais me la mettre comme il faut 😭,Sun Dec 18 10:16:39 +0000 2022,8.31E+17,None
54290,@VirginieMartin_ Il serait temps d en parler. Mais vous avez encore plus gros le #Pfizergate,Sun Dec 18 09:21:06 +0000 2022,1.48E+18,None
53373,@vivelefeu Pourquoi tu mets un astérisque ? Tu peux le nommer ce gros con de Musk.,Sun Dec 18 09:44:32 +0000 2022,449923192,None
52353,@voici Qui a pu avoir une idée aussi conne ?,Sun Dec 18 10:06:57 +0000 2022,1.26E+18,Bullying
53241,"@VolcosRomain @Lilith_Lilu5 à partir de la monétisation, parce qu'avant, t'existe juste pas. tu peux publier ce que… https://t.co/n0iVkIuuxg",Sun Dec 18 09:47:15 +0000 2022,1.59E+18,None
51723,@VSGPrince_ Gros bébé,Sun Dec 18 10:21:26 +0000 2022,1.04E+18,Bullying
52566,"@wairuJL @cherine9194 @yysllkk ""débile mentale"" culotté",Sun Dec 18 10:02:20 +0000 2022,1.58E+18,Bullying
54032,@wargniermc Bonjour Marie Claire merci beaucoup mon amie passe un très bon dimanche gros bisous....☕🥐🐈😘😘😘,Sun Dec 18 09:27:56 +0000 2022,1.46E+18,None
54607,@wastedtimefan @chi3ur @falestini92 C'est pourtant un fait. Les gros viriles masculiniste ne montrent généralement… https://t.co/WpW1HKSVn2,Sun Dec 18 09:13:21 +0000 2022,64717542,None
54381,"@wilo_hiei Miura a fait une bd bizarre en 2010, en gros il sort oe les trucs de pointeurs (lolicon) c’est cool c’es… https://t.co/2FCJmnI2dJ",Sun Dec 18 09:18:47 +0000 2022,1.30E+18,None
52899,@WiZaaAgK En gros on fixe une Somme minime et tout lz monde fait des petit cadeau puis c est tiré au sort ou on sai… https://t.co/nEtGcUBKeY,Sun Dec 18 09:54:42 +0000 2022,9.16E+17,None
52660,@WizardsFrance Vous étiez tellement hype par ce coach y’avait de gros espoirs,Sun Dec 18 09:59:56 +0000 2022,1.12E+18,None
51790,"@x0n_i C'est pas condescendant c'est la réalité : Harcèlement, homophobie, transphobie, racisme... J'en ai vu passe… https://t.co/j5ztv1XLJT",Sun Dec 18 10:20:03 +0000 2022,1.00E+18,None
54031,"@xazalbert Du gros niveau que cette ""journaliste"" qui tweete du Asselineau, Béatrice Rosen et Dupont Aignan. Pas de… https://t.co/Y0AHa3zILh",Sun Dec 18 09:27:56 +0000 2022,47668517,None
53006,"@xXGorkXx Mon voisin a un chat génial qu'il laisse dehors quand il s'absente des jours, même par ce froid 🤬

A caus… https://t.co/1vJ1Oc90BB",Sun Dec 18 09:52:27 +0000 2022,1.59E+18,None
52327,"@yahya_a_ C'est un full attardé, ils sont allé en demie et ils nous ont dominé pendant toutes la partie",Sun Dec 18 10:07:38 +0000 2022,1.21E+18,Bullying
53172,@YakshaXY ENFIN  gros gg :),Sun Dec 18 09:48:37 +0000 2022,7.84E+17,Homophobia
54379,"@yannn1ck @Alexand39895640 @BFMTV tout autant que toi sans difficulté, car être raciste ce n'est pas être crédible… https://t.co/43FwBgX5W0",Sun Dec 18 09:18:49 +0000 2022,2570465202,None
53243,@yasminebouagga @dupontaignan Au vu de vos propos vous avez dû être conçu grâce à 1 débile et une connasse je ne vois que sa,Sun Dec 18 09:47:13 +0000 2022,1.52E+18,Bullying
52994,@yasminebouagga @dupontaignan tentative de detourner un propos sur la logistique familiale,Sun Dec 18 09:52:42 +0000 2022,1.24E+18,None
53293,"@yasminebouagga @dupontaignan Totalitarisme débile une nouvelle fois avec @EELV. A #Lyon, vous faites partie du gratin en la matière...",Sun Dec 18 09:46:20 +0000 2022,2367408757,None
52080,@yasminebouagga @FOURCHETCHRISTI @dupontaignan Quel rapport entre la composition du couple et le nombre de voiture?… https://t.co/ODIlIdH3we,Sun Dec 18 10:13:08 +0000 2022,1.58E+18,None
53661,@yawklem est un gros caca qui pu,Sun Dec 18 09:37:45 +0000 2022,4842471299,Bullying
52922,@YcfBlue Mais oui gros 😭 #mercielonmusk 🤪,Sun Dec 18 09:54:10 +0000 2022,1.08E+18,None
51886,@yesi20135981 @IsaacSene7 @Footballogue @WhoScored C’est ta mère la pute du trottoir qui est moche,Sun Dec 18 10:17:46 +0000 2022,1.22E+18,Sexism
51858,@Yessongs1976 Quand tu enseigne l antifrance tu est un attardé on ne construit rien sur la haine de soi.,Sun Dec 18 10:18:28 +0000 2022,1.55E+18,Bullying
52183,@ynn31z Souvent des gros front et des contours lointains qui s’y cachent,Sun Dec 18 10:10:53 +0000 2022,1.16E+18,Bullying
53537,"@YNS2__ Ferme ta gorge on a aucun contexte pour savoir ce qui c’est passé, peut-être que Benzema a eu un assez gros… https://t.co/Qku7VQK2VU",Sun Dec 18 09:40:52 +0000 2022,1.19E+18,None
51999,@YohannHzd93 @blaugranagunbai Ahahaha le gros mytho 😂😂😂😂😂😂😂😂,Sun Dec 18 10:14:52 +0000 2022,1.17E+18,None
51679,@YoshimitsuXGen En gros Miura (berserk) était un pedophile,Sun Dec 18 10:22:31 +0000 2022,9.60E+17,Hate_Speech
54593,@You92ka @fachezvous HAHAHAHA MÊME MOI IL MFOUTAIT TROP LA MORT CE GROS CHIEN,Sun Dec 18 09:13:38 +0000 2022,1.36E+18,Hate_Speech
53780,@young_Alanzk @Chris_Attala @Mtieuf @ViaWar @Etleau @ActuFoot_ Jamais c'est seulement les gros dégénérés d'extrême… https://t.co/120aGU2uLe,Sun Dec 18 09:35:03 +0000 2022,1.53E+18,Hate_Speech
52393,@YungNegrowski c’est pas miss pute hein,Sun Dec 18 10:06:15 +0000 2022,3376426985,Sexism
53435,@YvskoRMA We en gros tu sais pas,Sun Dec 18 09:43:18 +0000 2022,1.25E+18,None
52652,@zanixFCB @Mickcoollegende @lasource75006 Oui fils de pute,Sun Dec 18 10:00:10 +0000 2022,1.60E+18,Hate_Speech
53904,"@Zashi_7 1. Luffy’s de pute
2. Zororonoir
3. BOONNN-CHAAANNN",Sun Dec 18 09:31:33 +0000 2022,1.51E+18,Sexism
54064,@zazafontaine42 ☀️😇☀️😇☀️😇☀️😇bon dimanche et gros bisous l'ami☀️☀️☀️☀️☀️☀️ https://t.co/6CtXXTt1kk,Sun Dec 18 09:27:18 +0000 2022,9.33E+17,None
53741,"@zazafontaine42 Bonjour douce Isabelle  ⚘💞
Comment va mon amie ce matin  ...
J'ose penser, que tu vas bien  mon ami… https://t.co/AFwv2BIRgI",Sun Dec 18 09:36:01 +0000 2022,2973384232,None
53920,"@zazafontaine42 Coucou 👋 Zazouille 🌹.                                   Je te souhaite un excellent Dimanche, très… https://t.co/Ox1KteGN4U",Sun Dec 18 09:31:03 +0000 2022,1.28E+18,None
51736,"@zazafontaine42 Merci douce Isabelle 🌹😙
Tes amies peuvent être d'un bon conseil , mais écoute ton coeur également .… https://t.co/RVp2apNHlW",Sun Dec 18 10:21:06 +0000 2022,2973384232,None
51980,@ZeComplotiste @mrymwang @love4yeppiyeppi Encore un débile qui regarde des vidéos fake news et complotistes sur you… https://t.co/biZPTj9VDk,Sun Dec 18 10:15:26 +0000 2022,1.59E+18,Hate_Speech
52638,@Zemorita Bonjour ma belle. J'espère que tout va bien. Pour moi moins de douleur aujourd'hui. Ouffff mais mon kiné… https://t.co/h6M6vN5PPq,Sun Dec 18 10:00:32 +0000 2022,8.37E+17,None
53994,"@zenk_o1 gros j’viens d’en racheter 4 là, jvais y retourner
moi je les prend à nike factory pour 7€ les 3",Sun Dec 18 09:28:50 +0000 2022,1.00E+18,None
53543,"@zeuquich @WilliamMartinet Aucun migrant ne rester en France, c'est juste un passage pour eux.",Sun Dec 18 09:40:42 +0000 2022,28308873,Racism
52817,@zodiaaque_ As u should en gros (moi aussi et c'est toujours le cas aujourd'hui),Sun Dec 18 09:56:32 +0000 2022,1.36E+18,None
54354,@zogg_VI @JeanMarcTrappie @Francois_Cherix Bel exemple d’argumentaire débile qui pourrait s’appliquer à n’importe q… https://t.co/tljwVfAVSM,Sun Dec 18 09:19:27 +0000 2022,1.56E+18,None
54035,@zoreygon @EgreatAnton @russeurope @gouelbalou @nico13400d @edouardhusson @WALTERLURE75 @LCI @ZelenskyyUa… https://t.co/szcGlYy7Q9,Sun Dec 18 09:27:52 +0000 2022,413825625,Remove
54009,"@zouzou16560 Un couple d'ami 2 enfants, -de 30 ans, elle a de gros problèmes de santé dont une grave dépression ave… https://t.co/MitUgRv6FH",Sun Dec 18 09:28:23 +0000 2022,8.55E+17,None
54466,"@zouzoubchka Les plus futées font les deux, et certaines on rajouté leur grand drame personnel (cancer, mort, harcè… https://t.co/85nSrCGYMG",Sun Dec 18 09:16:28 +0000 2022,51227739,None
52636,@zyuzzz @JeromeColombain @AvgeeksFR @SAFRAN C’est le principe des « tracteurs » qui repoussent les avions. Mais il… https://t.co/U8tVVF010b,Sun Dec 18 10:00:36 +0000 2022,8.05E+17,None
54242,"@ZZidanho @JZO2022 @Sambibi4000 C'est vous qui êtes fou, ça fait 10 ans qu'on connaît les danger des réseaux, les g… https://t.co/MeJs1164VM",Sun Dec 18 09:22:27 +0000 2022,1.56E+18,None
52245,+ Alvarez qui a l'occasion de gagner son premier gros titre,Sun Dec 18 10:09:32 +0000 2022,1.47E+18,None
54086,100% un gros oui  👍 https://t.co/SYCWAas2mZ,Sun Dec 18 09:26:54 +0000 2022,2273073050,None
52926,17 matchs en 60 jours : le gros calendrier du Real Madrid après le Mondial https://t.co/msv3Jf4Ayd,Sun Dec 18 09:54:06 +0000 2022,1.36E+18,None
54232,"18 décembre : journée internationale de lutte pour les droits des migrant.e.s.

Soyons réalistes, demandons l'impos… https://t.co/goxrqVhIqm",Sun Dec 18 09:22:50 +0000 2022,497235913,None
52166,18 pige elle a chamboulé tout les negro de france https://t.co/NVfFdhzTQE,Sun Dec 18 10:11:21 +0000 2022,1.21E+18,Racism
52604,"2022-2023 et vous savez pas que même avec un gros BANGTAN ONLY en bio, on écoute plein d'autre artistes à côté.",Sun Dec 18 10:01:20 +0000 2022,1.19E+18,None
53722,"A @HELENA_KAREL_ bonjour mon coeur, ma puce d'amour,  je te souhaite un DIMANCHE plein de soleil, plein d'amour, pl… https://t.co/PVzPLVXZP3",Sun Dec 18 09:36:26 +0000 2022,2178297697,None
52093,"A l'occasion de la Journée internationale de la migration, ONU Femmes rappelle l'importance de la protection des mi… https://t.co/bo3elfpUYz",Sun Dec 18 10:13:00 +0000 2022,7.95E+17,None
52446,"A Montpellier, notre pays s'appelle solidarité.
Journée internationale des migrant•es. https://t.co/vLe2wPEOXX",Sun Dec 18 10:05:03 +0000 2022,1.31E+18,None
52103,à chaque fois vous êtes en mode comment on peut arriver à ce point et après vous insultez la personne?? vous vous d… https://t.co/QTXwcEmkXT,Sun Dec 18 10:12:46 +0000 2022,1.38E+18,Bullying
52501,"À chaque fois que vous dites oui à quelque chose, vous dites automatiquement non à d’autres.
En gros, chaque oui es… https://t.co/mbaIFNrtFi",Sun Dec 18 10:03:52 +0000 2022,7.03E+17,None
52035,"À un moment, faudra qu’on arrête ce cirque du gros bonhomme blanc avec de la neige sous les tropiques. https://t.co/k41qIdsq6r",Sun Dec 18 10:14:10 +0000 2022,8.73E+17,None
53784,« mais t’es un renoi » ????? https://t.co/tU9m6qcTxR,Sun Dec 18 09:34:54 +0000 2022,1.26E+18,Racism
52584,« sale pute » psq j’ai pas répondu à un chien dans la rue non mais je rêve,Sun Dec 18 10:01:48 +0000 2022,1.22E+18,Sexism
52883,"« Si t’es ferme, personne te tourne autour ». Le harcèlement, cette légende urbaine 🙃 (sans parler de l’histoire de… https://t.co/79AdA29S8Y",Sun Dec 18 09:54:58 +0000 2022,387303206,None
52528,« T’es renoi tu préfères Dealer » 🤨🤨 https://t.co/l9Qc89NyVj,Sun Dec 18 10:03:15 +0000 2022,1.15E+18,Racism
51868,ça fait longtemps que la grosse pute a pu fait de fc insta pour me pister,Sun Dec 18 10:18:10 +0000 2022,1.00E+18,Sexism
54556,"Ça devient gros vos ficelles de cautionner la pédophilie en faisant dérivé le sujet sur autre chose hein. 

Elle dé… https://t.co/jvn3PnHkKT",Sun Dec 18 09:14:30 +0000 2022,1.51E+18,None
53702,"Éteignez-moi ce peuple nazis pitié, qu'ils pleurent ces gros racistes. https://t.co/FFW6kReoA1",Sun Dec 18 09:36:58 +0000 2022,2780444407,None
54570,"Aaah nan j vais pleurer 😭 
Un gros coup ça peut faire mal mais j veux pas me battre avec mon fandom 😭… https://t.co/ZitUMausRa",Sun Dec 18 09:14:18 +0000 2022,1213715371,None
53738,Ah oe encore une renoi https://t.co/RDaw4dX3DB,Sun Dec 18 09:36:04 +0000 2022,1.46E+18,Racism
51948,ah ouais la conne https://t.co/Vf1y9jVIzn,Sun Dec 18 10:16:06 +0000 2022,1.20E+18,Bullying
52360,Ah tiens un gros fils de pute parle. https://t.co/T6MA20kypW,Sun Dec 18 10:06:45 +0000 2022,502718830,Hate_Speech
